NP_type,Coating,core_size_nm,Surf_charge_mV,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
QDs,COOH,10.0,,,0.05,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Live/Dead,CalceinAM,quantum_dots,58.09
CdSe,None,6.0,,,0.65,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,39.58
CdTe,Immunosuppressive-Drug,5.06,,,0.21,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,28.38
CdSe,Cystein_based,4.8,,,1.06,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
QDs,D_penicillamine_based,5.4,,,0.5,24.0,HMEC­1,Human,Skin,Endothelial,neonate,Normal,male,MTS,TetrazoliumSalt,quantum_dots,111.86
CdSe,None,4.5,,,5.0,4.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,63.0
CdTe,None,5.3,,,0.02,48.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,44.82
CdTe,Fibrinogen,5.0,,,4.13,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,quantum_dots,84.21
CdSe,None,6.0,,,0.65,72.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,5.21
CdSe,Arginine_based,9.0,,,0.0,24.0,ASCs,Mouse,Adipose-tissue,Stem-cell,Stem,Normal,,WST-1,TetrazoliumSalt,quantum_dots,82.19
CdSe,None,4.3,,,40.22,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,65.0
CdSe,None,4.6,,,0.02,240.0,ABMCs,Pig,BoneMarrow,Stem-cell,Stem,,,MTT,TetrazoliumSalt,quantum_dots,93.0
CdSe,Serum_based,5.0,,,0.02,54.0,TK6,Human,Spleen,Lymphoblast,Young,cancer,male,Colonigenic-assay,CrystalViolet,quantum_dots,100.0
CdTe,Cystein_based,,,,1000.0,24.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,51.02
CdSe,None,5.7,,,0.1,0.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,81.63
CdTe,None,5.0,,,0.01,12.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,66.67
CdTe,Melphalan,4.0,,,0.15,48.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,18.0
CdTe,None,3.7,,,3.0,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,52.0
CdSe,nucleic_acids,5.5,,,0.0,24.0,EPC,Human,BoneMarrow,Endothelial,,Normal,,MTT,TetrazoliumSalt,quantum_dots,46.82
CdSe,CPP,4.0,,,0.2,1.0,EAhy926,Human,Somatic Cell-hybrid,Endothelial,,Normal,male,MTS,TetrazoliumSalt,quantum_dots,87.0
CdSe,None,5.5,,,0.4,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,101.49
CdTe,FuGENE-HD,7.0,,,4.0,24.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,70.5
CdTe,None,3.5,,,0.63,12.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,91.3
CdTe,None,2.8,,,2.96,4.0,Erythrocyte,Rabbit,Blood,Erythrocyte,,Normal,,Hemolysis,,quantum_dots,83.25
CdS,None,20.0,,,0.08,24.0,VERO,Monkey,Kidney,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,18.82
CdSe,Poloxamer,7.7,,,0.03,48.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,52.43
CdSe,Serum_based,4.81,,,0.02,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,Colonigenic-assay,CrystalViolet,quantum_dots,145.83
CdSe,Transferrin_based,5.4,,,3.2,12.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,97.0
CdSe,None,7.2,,,0.1,6.0,HCT-116,Human,Colon,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,100.0
CdTe,None,5.0,,,0.05,4.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,38.24
CdSe,TAT,4.3,,,0.01,24.0,CHO_K1,Hamster,Ovary,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,quantum_dots,90.2
CdSeTe,None,10.0,,,0.02,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,76.92
CdSe,Arginine_based,4.0,,,0.05,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,25.53
CdSe,None,5.7,,,0.1,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,NR,toluylene red,quantum_dots,80.85
CdTe,Gelatin_based,3.0,,,0.4,24.0,differntiated-NG108-15,Mouse,Brain,Neural,,cancer,,Live/Dead,,quantum_dots,18.0
QDs,COOH,10.0,,,0.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,Live/Dead,CalceinAM,quantum_dots,92.4
CdSe,None,4.6,,,0.04,36.0,HeCaT,Human,Skin,Keratinocyte,,Normal,,WST-1,TetrazoliumSalt,quantum_dots,75.0
CdSe,CPP,4.0,,,0.2,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,98.0
CdSe,Poloxamer,7.7,,,0.03,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,Trypan_Blue,Trypan_Blue,quantum_dots,76.39
CdSe,None,5.0,,,0.02,168.0,ABMCs,Pig,BoneMarrow,Stem-cell,Stem,,,MTT,TetrazoliumSalt,quantum_dots,101.0
CdTe,Uricacid-Reducer,5.06,,,0.21,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,18.92
CdSe,Folic_acid_based,5.0,,,1.5,24.0,KB,Human,Cervix,Epithelial,,cancer,female,MTT,TetrazoliumSalt,quantum_dots,23.0
CdTe,None,3.3,,,21.0,12.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,50.0
CdTe,None,5.3,,,0.02,72.0,Raji,Human,Lymph,Lymphocyte,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,25.98
CdSe,RGD_based,4.0,,,0.03,528.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,92.11
CdTe,Gd,10.8,,,0.27,48.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,44.0
CdSe,None,7.5,,,0.05,24.0,L-02,Human,Liver,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,94.5
CdSe,None,9.0,,,0.0,24.0,Lymphocyte,Mouse,Spleen,Lymphocyte,Adult,Normal,,WST-1,TetrazoliumSalt,quantum_dots,112.0
CdSe,None,5.0,,,0.01,24.0,HSF-42,Human,Skin,Fibroblast,,,,Trypan_Blue,Trypan_Blue,quantum_dots,91.0
CdSe,None,5.4,,,0.1,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,ECIS,Impedance,quantum_dots,60.61
CdSe,None,2.0,,,7.18,48.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,3.1
CdSe,Serum_based,6.0,,,0.02,18.0,TK6,Human,Spleen,Lymphoblast,Young,cancer,male,Colonigenic-assay,CrystalViolet,quantum_dots,100.0
CdSe,None,4.6,,,0.02,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,Others,,quantum_dots,51.61
CdSe,None,3.2,,,5.0,48.0,Jurkat,Human,Blood,Lymphoblast,Adult,cancer,male,FACS,fluorescent,quantum_dots,95.0
CdSe,None,4.0,,,1.0,24.0,A431,Human,Skin,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,76.92
CdTe,Transferrin_based,3.0,,,0.2,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,12.31
CdSe,None,3.0,,,8.28,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,88.0
CdTe,Cystein_based,2.9,,,0.22,12.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,Luciferase-assay,,quantum_dots,3.45
CdTe,None,4.6,,,1.0,72.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,Calcein,CalceinAM,quantum_dots,100.0
CdSe,None,4.0,,,0.0,72.0,R-reticulata,Microalgae,Microorganism,Somatic,,,,Colonigenic-assay,CrystalViolet,quantum_dots,49.8
CdSe,None,5.0,,,0.02,240.0,ABMCs,Pig,BoneMarrow,Stem-cell,Stem,,,MTT,TetrazoliumSalt,quantum_dots,89.0
CdSe,None,9.0,,,0.5,2.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,WST-1,TetrazoliumSalt,quantum_dots,87.1
CdTe,None,4.0,,,0.08,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,XTT,TetrazoliumSalt,quantum_dots,74.51
CdTe,None,2.64,,,7.35,48.0,Hepatocyte,Fish,Liver,Hepatocyte,fetus,Normal,male,FDA,,quantum_dots,69.52
CdSe,None,3.4,,,0.12,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,57.14
CdSe,His_based,4.3,,,0.02,24.0,OUS-11,Human,Lung,Fibroblast,Adult,Normal,male,WST-1,TetrazoliumSalt,quantum_dots,87.0
CdSe,None,7.2,,,0.1,3.0,HCT-116,Human,Colon,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,100.0
CdSe,None,9.0,,,0.01,1.0,ESC,Mouse,Embryo,Stem-cell,Stem,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,93.24
CdSe,CPP,9.0,,,0.0,120.0,hADAS,Human,Adipose-tissue,Endothelial,Stem,Normal,,MTT,TetrazoliumSalt,quantum_dots,73.85
CdTe,CpG,6.3,,,0.1,24.0,RAW 264.7,Mouse,Blood,Macrophage,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,70.0
CdSe,None,4.8,,,0.1,6.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,96.0
CdTe,Folic_acid_based,6.0,,,0.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,90.0
CdSeTe,HSV_TK_based,12.0,,,0.01,48.0,SMMC-7721,Human,Liver,Hepatocyte,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,97.87
CdSe,None,5.0,,,0.01,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,77.61
QD,MPA,5.4,,Sphere,,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,93.59
CdSe,Cystein_based,,,,0.04,36.0,HeCaT,Human,Skin,Keratinocyte,,Normal,,WST-1,TetrazoliumSalt,quantum_dots,90.0
CdSe,None,1.9,,,1.6,3.0,PC3,Human,Prostate,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,90.74
CdSe,CPP,2.1,,,0.2,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,81.0
CdTe,None,5.1,,,0.82,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,23.6
CdSe,None,5.0,,,0.04,24.0,SK-N-SH,Human,Brain,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,quantum_dots,85.4
CdSe,None,6.0,,,41.0,24.0,MGH,Human,Bladder,Epithelial,,Normal,,WST-1,TetrazoliumSalt,quantum_dots,43.37
CdSe,None,2.9,,,0.3,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,13.33
CdTe,Folic_acid_based,3.75,,,58.0,48.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,97.0
CdTe,None,3.5,,,3.0,0.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,73.5
CdSe,Folic_acid_based,6.0,,,3.32,12.0,PC3,Human,Prostate,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,50.9
CdSeTe,None,8.65,,,0.01,72.0,ESC,Mouse,Embryo,Stem-cell,Stem,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,96.67
CdTe,Methylene-Blue,3.3,,,0.25,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,60.0
CdSe,None,6.5,,,32.0,1.0,B16,Mouse,Skin,Epithelial,,cancer,,MTT,TetrazoliumSalt,quantum_dots,57.14
CdTe,MMP,2.9,,,1000.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,88.0
CdSe,None,6.7,,,0.0,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,100.0
CdSe,None,4.0,,,0.1,24.0,KB,Human,Cervix,Epithelial,,cancer,female,MTS,TetrazoliumSalt,quantum_dots,79.9
CdSe,None,3.8,,,0.05,5.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,56.0
CdSe,D_penicillamine_based,5.4,,,0.5,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,87.5
CdSe,None,6.3,,,0.02,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,44.73
CdSe,CPP,4.0,,,0.3,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,50.0
CdSe,None,7.0,,,0.02,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,87.5
CdTe,Cystein_based,,,,1000.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,70.0
CdSe,None,7.2,,,0.01,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,67.61
CdSe,None,4.1,,,0.1,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,106.9
CdSe,GlycyrrhizicAcid,4.0,,,2.48,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSe,None,4.0,,,0.2,1.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,81.0
CdTe,None,5.1,,,0.82,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,27.64
CdSe,None,3.37,,,0.29,22.0,NHBE,Human,Lung,Epithelial,Adult,Normal,,WST-1,TetrazoliumSalt,quantum_dots,77.0
CdTe,Gelatin_based,4.5,,,0.0,384.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,99.0
CdTe,Cystein_based,2.9,,,0.22,12.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,61.11
CdZnS,None,4.0,,,0.04,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,79.0
CdTeS,MMP,6.5,,,1000.0,24.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,91.84
CdSe,Folic_acid_based,4.0,,,34.77,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,58.93
CdSe,None,5.7,,,0.1,2.0,primary,Human,Skin,Fibroblast,,Normal,,NR,toluylene red,quantum_dots,91.49
CdSe,Cystein_based,4.8,,,1.06,48.0,ECV304,Human,Bladder,Endothelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdSe,None,12.0,,,0.0,0.0,primary,Cow,Knee,Chondrocytes,Adult,Normal,,MTS,TetrazoliumSalt,quantum_dots,100.0
CdSe,None,3.37,,,0.29,22.0,NHBE,Human,Lung,Epithelial,Adult,Normal,,WST-1,TetrazoliumSalt,quantum_dots,7.3
CdTe,None,4.6,,,0.3,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,79.0
CdTe,Lysozyme,2.3,,,0.96,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,67.65
CdTe,Resveratrol,2.2,,,4.07,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,quantum_dots,62.4
CdSe,D_penicillamine_based,5.4,,,0.1,24.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTS,TetrazoliumSalt,quantum_dots,72.73
CdSe,None,4.0,,,0.1,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,94.3
CdSe,nucleic_acids,6.0,,,0.1,24.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,66.2
CdSe,None,3.6,,,11.98,24.0,Hepatocyte,Rat,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,13.0
CdTe,None,5.3,,,0.02,4.0,Raji,Human,Lymph,Lymphocyte,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,96.5
CdSe,None,8.3,,,0.02,0.0,HFF,Human,Foreskin,Fibroblast,neonate,Normal,male,Live/Dead,,quantum_dots,93.5
CdSe,None,2.2,,,0.19,24.0,JB6,Human,Blood,Lymphocyte,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,77.62
CdSe,CPP,4.0,,,0.2,24.0,EAhy926,Human,Somatic Cell-hybrid,Endothelial,,Normal,male,MTS,TetrazoliumSalt,quantum_dots,64.0
CdTe,Ganciclovir,3.9,,,1.0,96.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,19.54
CdSe,CPP,4.0,,,0.2,24.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,70.5
CdSe,None,4.0,,,0.08,24.0,HSF-42,Human,Skin,Fibroblast,,,,Trypan_Blue,Trypan_Blue,quantum_dots,91.0
CdSe,None,9.2,,,0.01,6.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,74.63
CdSe,Saponin,3.4,,,0.01,0.0,H9C2,Rat,Heart,Myoblast,,cancer,male,Live/Dead,,quantum_dots,87.1
CdTe,None,2.9,,,0.44,10.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,31.0
CdS,None,3.1,,,0.1,168.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,42.22
QDs,SGF,1.5,,,50.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,78.75
CdSe,None,9.0,,,0.01,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,96.6
CdSe,None,5.2,,,0.0,12.0,Neuro­2a,Mouse,Brain,Neural,Adult,cancer,,LDH,LDHrelease,quantum_dots,10.0
CdS,None,1.6,,,0.16,72.0,C-Vulgaris,Microalgae,Microorganism,Somatic,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,95.38
CdTe,Cystein_based,,,,0.55,6.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,53.93
CdSe,None,4.8,,,0.1,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,96.0
CdSe,Arginine_based,4.0,,,0.05,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,65.96
CdTe,None,3.0,,,24.11,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,20.0
CdSe,None,5.5,,,0.4,48.0,U87,Human,Brain,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,48.94
CdSe,None,3.0,,,8.28,48.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,81.0
CdSe,None,5.2,,,0.0,24.0,Neuro­2a,Mouse,Brain,Neural,Adult,cancer,,LDH,LDHrelease,quantum_dots,10.83
CdSe,Triton-X100,9.0,,,0.2,72.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,7.0
CdSe,CPP,4.0,,,0.2,4.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,70.0
CdSe,Cystein_based,,,,0.04,36.0,HeCaT,Human,Skin,Keratinocyte,,Normal,,WST-1,TetrazoliumSalt,quantum_dots,95.0
CdS,None,3.0,,,0.06,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,53.66
CdTe,None,2.9,,,0.02,48.0,P-tricornutum,Microalgae,Microorganism,Somatic,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,60.0
CdSeTe,HSV_TK_based,12.0,,,0.01,96.0,Hep3B,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,51.55
CdSe,None,7.15,,,0.01,24.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,LDH,LDHrelease,quantum_dots,100.0
CdSe,None,9.0,,,0.04,24.0,mMSCs,Mouse,BoneMarrow,Fibroblast,Stem,Normal,,MTT,TetrazoliumSalt,quantum_dots,97.44
CdTe,None,4.0,,,0.5,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,31.71
CdTe,GSH,4.0,,,0.1,48.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,35.29
CdSeTe,HSV_TK_based,12.0,,,0.01,96.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,96.74
CdSe,None,9.0,,,0.21,480.0,hMSCs,Human,BoneMarrow,Mesenchymal,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,84.62
CdTe,None,2.69,,,1.39,4.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,Trypan_Blue,Trypan_Blue,quantum_dots,59.0
QDs,SGF,2.5,,,50.0,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,76.02
CdTe,None,3.6,,,0.1,12.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,43.39
CdSe,PULsin,4.0,,,0.2,4.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,66.0
QDs,PEG_based,30.0,,,0.01,24.0,SK­BR­3,Human,Breast,Epithelial,Adult,cancer,female,Live/Dead,CalceinAM,quantum_dots,97.89
CdSe,None,4.1,,,3.52,24.0,EAhy926,Human,Somatic Cell-hybrid,Endothelial,,Normal,male,MTT,TetrazoliumSalt,quantum_dots,46.0
CdSeTe,Irinotecan,12.0,,,0.01,24.0,B16,Mouse,Skin,Epithelial,,cancer,,MTT,TetrazoliumSalt,quantum_dots,45.0
CdSe,PULsin,4.0,,,0.2,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,69.0
CdSe,None,8.3,,,0.02,5.0,HDF,Human,Skin,Fibroblast,Adult,Normal,,Live/Dead,,quantum_dots,1.2
CdTe,None,3.5,,,3.0,4.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,55.0
CdTe,None,5.06,,,1.67,24.0,HK-2,Human,Kidney,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,23.0
CdTe,None,3.17,,,0.51,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,WST-1,TetrazoliumSalt,quantum_dots,14.06
CdSe,None,5.0,,,0.01,8.0,HSF-42,Human,Skin,Fibroblast,,,,Trypan_Blue,Trypan_Blue,quantum_dots,97.0
CdTe,None,3.4,,,10.22,4.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,55.0
CdTe,gum_arabic,3.0,,,0.2,72.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,4.8
CdTe,None,2.7,,,0.55,6.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,46.5
CdTe,None,3.5,,,1.0,96.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,34.18
CdSe,None,7.15,,,0.02,24.0,rMSCs,Rat,BoneMarrow,Fibroblast,,Normal,,Live/Dead,,quantum_dots,94.27
CdSe,None,2.9,,,0.2,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,44.26
CdS,None,67.5,,,16.42,24.0,S-Cerevisiae,Yeast,Microorganism,Somatic,,Normal,,Colonigenic-assay,CrystalViolet,quantum_dots,65.0
CdSe,None,6.0,,,41.0,24.0,MGH,Human,Bladder,Epithelial,,Normal,,WST-1,TetrazoliumSalt,quantum_dots,45.78
CdSe,None,4.0,,,0.08,2.0,HSF-42,Human,Skin,Fibroblast,,,,Trypan_Blue,Trypan_Blue,quantum_dots,100.0
CdSe,None,4.6,,,3.74,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,97.8
CdSe,CPP,4.0,,,0.1,2.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,58.0
