NP_type,Coating,core_size_nm,Surf_charge_mV,shape,Dose_microg_mL,Duration_h,Cell_name,Cell_species,cell_Organ,Cell_morphology,Cell_age,cell_type,sex,Assay,Test_indicator,nanomaterial_group,Viability
QDs,MPA,5.4,,,0.05,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,94.39
CdSe,nucleic_acids,4.0,,,0.0,72.0,HT29,Human,Colon,Epithelial,Adult,cancer,female,MTS,TetrazoliumSalt,quantum_dots,83.33
CdSe,Serum_based,4.81,,,0.02,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,Colonigenic-assay,CrystalViolet,quantum_dots,145.83
CdTe,None,3.0,,,24.11,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,20.0
CdSe,None,6.3,,,0.97,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,30.0
CdSe,None,3.37,,,2.34,22.0,NHBE,Human,Lung,Epithelial,Adult,Normal,,WST-1,TetrazoliumSalt,quantum_dots,25.0
CdTe,None,7.0,,,2.0,48.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,76.84
CdSe,None,7.2,,,0.01,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,52.5
CdSeTe,Doxorubicin,8.0,,,0.17,24.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,10.11
CdTe,L_GSH_based,4.2,,,0.04,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,induction-of-autophagy,,quantum_dots,38.0
CdSe,None,8.1,,,0.08,24.0,L-02,Human,Liver,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,79.5
CdSe,Glycine,2.4,,,0.15,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,96.3
CdTe,None,7.0,,,100.0,24.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,Colonigenic-assay,CrystalViolet,quantum_dots,42.11
CdS,None,50.0,,,0.0,168.0,Euglena,Protozoa,Microorganism,Somatic,,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,0.0
CdSe,None,4.0,,,25.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,51.3
CdTe,None,3.5,,,0.06,48.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,32.26
CdSeTe,HSV_TK_based,12.0,,,0.01,72.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,97.87
CdSe,None,3.5,,,0.4,1.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,82.8
CdSe,None,4.6,,,7.17,4.0,MC3T3-E1,Mouse,Bone,Preosteoblast,neonate,Normal,,Others,,quantum_dots,68.1
CdSeTe,HSV_TK_based,12.0,,,0.01,48.0,BEL,Human,Liver,Hepatocyte,Adult,cancer,,MTT,TetrazoliumSalt,quantum_dots,98.89
CdTe,L_GSH_based,3.2,,,0.04,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,induction-of-autophagy,,quantum_dots,18.0
CdTe,Fibrinogen,4.6,,,5.29,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,88.89
CdSe,None,6.7,,,0.04,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,110.0
CdSeTe,None,8.65,,,0.01,72.0,ESC,Mouse,Embryo,Stem-cell,Stem,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,96.67
CdTeS,Cystein_based,,,,1.0,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,83.72
CdSe,None,4.0,,,0.3,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,50.0
CdSe,CPP,4.0,,,0.1,2.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,97.0
QDs,None,6.0,,,0.84,24.0,Caco_2,Human,Colon,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,103.43
CdTe,None,2.7,,,0.55,6.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,46.5
CdSe,None,4.0,,,0.2,1.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,69.0
CdSe,His_based,4.9,,,1.02,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,37.21
CdSe,None,6.0,,,41.0,24.0,SK­BR­3,Human,Breast,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,34.94
CdSe,T-Antigen-NLS,4.3,,,0.01,24.0,CHO_K1,Hamster,Ovary,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,quantum_dots,82.35
CdSe,None,9.0,,,0.3,72.0,ESC,Mouse,Embryo,Stem-cell,Stem,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,25.0
CdS,None,3.0,,,0.22,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,26.0
CdSe,None,4.6,,,0.02,48.0,primary,Cow,Eye,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,89.0
CdSe,None,4.6,,,7.17,24.0,MC3T3-E1,Mouse,Bone,Preosteoblast,neonate,Normal,,Others,,quantum_dots,48.6
CdSe,nucleic_acids,5.0,,,0.04,6.0,SK-N-SH,Human,Brain,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,quantum_dots,101.06
CdSe,None,31.0,,,0.0,72.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,36.81
CdTe,None,2.69,,,1.39,4.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,Trypan_Blue,Trypan_Blue,quantum_dots,59.0
CdSe,D_penicillamine_based,5.4,,,0.1,48.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTS,TetrazoliumSalt,quantum_dots,121.21
CdTe,None,2.6,,,3.0,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,33.0
CdSe,None,7.0,,,1.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,95.0
CdSe,Lipofectamine,4.0,,,0.0,24.0,EAhy926,Human,Somatic Cell-hybrid,Endothelial,,Normal,male,MTS,TetrazoliumSalt,quantum_dots,50.0
CdTe,None,2.8,,,12.32,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,Live/Dead,,quantum_dots,83.0
CdSe,None,5.4,,,0.1,48.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,ECIS,Impedance,quantum_dots,66.67
CdSe,Cystein_based,4.8,,,1.06,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdTe,None,2.7,,,70.0,19.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,34.0
CdSe,Arginine_based,6.5,,,0.41,48.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,97.87
CdTe,None,5.3,,,0.1,48.0,Raji,Human,Lymph,Lymphocyte,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,1.9
CdSe,PULsin,4.0,,,0.2,24.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,68.0
CdSe,None,11.2,,,0.02,24.0,C17_2,Mouse,Cerebellum,Neural,fetus,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,40.91
CdSeTe,HSV_TK_based,12.0,,,0.01,72.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,71.74
CdSe,None,6.5,,,0.18,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,6.0
CdTe,Autophagy-Inhibitor,4.2,,,0.04,12.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,induction-of-autophagy,,quantum_dots,85.0
CdTe,None,4.45,,,32.0,6.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,Live/Dead,,quantum_dots,79.0
CdSe,Arginine_based,4.0,,,0.45,6.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,101.52
CdS,None,4.0,,,0.1,24.0,RTG-2,Fish,Gonad,Fibroblast,,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,86.49
CdS,None,65.0,,,5.4,6.0,C-Albicans,Yeast,Microorganism,Somatic,,Normal,,FDA,,quantum_dots,45.0
CdSe,None,4.0,,,4.32,2.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,54.9
CdSeTe,None,4.3,,,0.08,2.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,40.0
CdTe,Gelatin_based,2.5,,,0.0,240.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,90.0
CdSe,None,5.0,,,0.12,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,15.0
CdTe,Methylene-Blue,3.3,,,0.25,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,60.0
CdSe,None,4.3,,,0.05,48.0,HDF,Human,Skin,Fibroblast,Adult,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,2.0
CdSe,None,6.7,,,4.61,24.0,LNCaP,Human,Prostate,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,64.29
CdTe,FuGENE-HD,7.0,,,2.0,12.0,HL-7702,Human,Liver,Hepatocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,95.12
CdTe,Gelatin_based,2.5,,,0.1,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,APO_BrdU_TUNEL,BrdUTP,quantum_dots,61.0
CdSe,None,4.8,,,0.1,3.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,101.33
CdTe,None,4.6,,,1.79,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,74.91
CdSe,sodium_based,103.0,,,0.0,48.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,43.85
CdSe,None,5.4,,,0.1,48.0,MDCK,Dog,Kidney,Epithelial,Adult,Normal,female,MTS,TetrazoliumSalt,quantum_dots,133.33
CdSe,None,4.5,,,0.05,24.0,HFF,Human,Foreskin,Fibroblast,neonate,Normal,male,MTT,TetrazoliumSalt,quantum_dots,8.0
QDs,Cystein_based,5.4,,,0.5,24.0,HMEC­1,Human,Skin,Endothelial,neonate,Normal,male,MTS,TetrazoliumSalt,quantum_dots,22.65
CdSe,None,5.0,,,0.1,96.0,M-Sativa,Plant_Alfalfa,Seed,Germ-cell,,Normal,,FDA,,quantum_dots,66.67
CdSe,CPP,4.0,,,0.2,24.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,64.13
CdTe,None,4.0,,,0.1,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,59.68
CdSe,None,3.58,,,0.12,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,91.3
CdTe,gum_arabic,3.0,,,0.2,24.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,19.5
CdSe,None,9.0,,,0.02,48.0,primary,Cow,Skin,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,124.0
CdTe,TAT,3.0,,,1.25,24.0,LO2,Human,Liver,Hepatocyte,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,20.0
CdTe,GSH,3.2,,,0.5,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,48.0
CdSe,None,4.8,,,0.1,3.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,SRB,resazurin/sulforhodamine_B,quantum_dots,108.0
CdSe,Tetrazolomide,3.2,,,1.88,2.0,B16,Mouse,Skin,Epithelial,,cancer,,FACS,fluorescent,quantum_dots,19.0
CdTe,None,6.0,,,480.0,24.0,VERO,Monkey,Kidney,Epithelial,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,50.0
QDs,None,25.0,,,0.15,24.0,SK­BR­3,Human,Breast,Epithelial,Adult,cancer,female,Live/Dead,CalceinAM,quantum_dots,0.36
CdTe,None,3.4,,,0.0,24.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,78.0
CdSe,None,7.5,,,0.05,48.0,L-02,Human,Liver,Epithelial,Adult,cancer,female,WST-1,TetrazoliumSalt,quantum_dots,92.37
CdSe,Phe,5.0,,,0.96,48.0,ECV304,Human,Bladder,Endothelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,43.02
CdSe,None,5.7,,,0.5,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,58.7
CdSe,Transferrin_based,5.4,,,3.2,72.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,87.0
CdSe,Folic_acid_based,5.0,,,1.5,24.0,KB,Human,Cervix,Epithelial,,cancer,female,MTT,TetrazoliumSalt,quantum_dots,23.0
CdTe,None,3.5,,,0.11,72.0,SMMC-7721,Human,Liver,Hepatocyte,Adult,cancer,female,Others,,quantum_dots,8.0
CdSeTe,RGD_based,8.65,,,0.11,24.0,PC3,Human,Prostate,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,84.09
CdTe,None,3.4,,,0.03,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,SRB,resazurin/sulforhodamine_B,quantum_dots,56.0
CdSeTe,HSV_TK_based,12.0,,,0.03,96.0,Hep3B,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,85.0
CdTe,None,4.45,,,32.0,6.0,S-180,Mouse,Connective-tissue,Fibroblast,,cancer,,MTT,TetrazoliumSalt,quantum_dots,82.0
CdSe,None,6.5,,,1.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,54.4
CdSe,None,4.0,,,0.2,24.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,83.2
CdSe,None,4.5,,,0.16,24.0,HaCat,Human,Skin,Keratinocyte,Adult,Normal,male,MTT,TetrazoliumSalt,quantum_dots,88.89
CdSe,None,2.2,,,8.4,0.0,Erythrocyte,Rabbit,Blood,Erythrocyte,,Normal,,Hemolysis,,quantum_dots,95.8
QDs,MPA,5.4,,,0.05,24.0,HMEC­1,Human,Skin,Endothelial,neonate,Normal,male,MTS,TetrazoliumSalt,quantum_dots,111.18
CdTe,None,5.3,,,0.02,8.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,85.81
CdSe,None,8.3,,,0.02,20.0,HFF,Human,Foreskin,Fibroblast,neonate,Normal,male,Live/Dead,,quantum_dots,3.5
CdTe,None,4.0,,,0.1,48.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,49.32
CdTe,None,4.5,,,0.3,120.0,Cal27,Human,Tongue,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,26.4
CdSe,None,5.5,,,0.4,48.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTS,TetrazoliumSalt,quantum_dots,59.82
CdSe,PULsin,4.0,,,0.2,4.0,THP_1,Human,Blood,monocyte,neonate,cancer,male,MTS,TetrazoliumSalt,quantum_dots,70.0
CdSe,None,3.5,,,0.1,12.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,WST-1,TetrazoliumSalt,quantum_dots,113.33
CdSe,GlycyrrhizicAcid,3.5,,,1.86,48.0,ECV304,Human,Bladder,Endothelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdTe,None,3.4,,,1.38,24.0,Raji,Human,Lymph,Lymphocyte,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,71.7
CdSe,Cystein_based,,,,0.02,48.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,SRB,resazurin/sulforhodamine_B,quantum_dots,62.22
CdSe,CPP,4.0,,,0.2,1.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,104.57
QD,Dopamine,5.4,,Sphere,,24.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTS,TetrazoliumSalt,quantum_dots,109.52
CdSe,None,6.7,,,0.04,24.0,MDA­MB­231,Human,Breast,Epithelial,Adult,cancer,female,MTS,TetrazoliumSalt,quantum_dots,28.5
CdTe,None,5.0,,,3.65,21.0,Trout-Leukocytes,Fish,Blood,Leukocyte,,cancer,,FACS,fluorescent,quantum_dots,50.0
CdSe,SA_based,3.01,,,0.5,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,78.0
CdTeS,Cystein_based,,,,1000.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,93.88
CdTe,None,4.0,,,0.42,24.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,APO_BrdU_TUNEL,BrdUTP,quantum_dots,96.77
CdTe,None,2.4,,,46.19,48.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,12.0
CdTe,None,2.2,,,0.38,24.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,18.52
CdTe,None,4.2,,,24.0,12.0,K562,Human,BoneMarrow,Lymphoblast,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,83.0
CdSe,None,5.0,,,0.08,24.0,HSF-42,Human,Skin,Fibroblast,,,,Trypan_Blue,Trypan_Blue,quantum_dots,63.0
CdSe,Folic_acid_based,9.0,,,0.0,4.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,81.8
CdTe,GSH,3.1,,,10.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,56.29
CdSe,PULsin,3.01,,,0.1,3.0,COS­1,Monkey,Kidney,Fibroblast,Adult,Normal,,MTT,TetrazoliumSalt,quantum_dots,58.0
CdSe,GSH,3.02,,,0.4,48.0,HFB-4,Human,Foreskin,Epithelial,,Normal,male,MTT,TetrazoliumSalt,quantum_dots,90.91
CdS,None,2.6,,,1.99,72.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,0.0
CdTe,None,3.5,,,0.18,24.0,L929,Mouse,Connective-tissue,Fibroblast,neonate,Normal,male,FACS,fluorescent,quantum_dots,82.45
CdTe,Folic_acid_based,6.0,,,0.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,87.0
CdTe,None,5.0,,,0.51,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,25.0
QDs,COOH,10.0,,,0.0,24.0,MG­63,Human,Bone,Fibroblast,Adult,cancer,male,Live/Dead,CalceinAM,quantum_dots,91.23
CdSe,None,4.6,,,0.02,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,61.0
CdSe,None,5.2,,,0.08,24.0,P-Chrysosporium,Yeast,Microorganism,Somatic,,Normal,,Others,,quantum_dots,87.0
CdSe,None,9.0,,,0.3,24.0,MEF,Mouse,embryo,Fibroblast,neonate,Normal,,Trypan_Blue,Trypan_Blue,quantum_dots,96.49
CdSe,Doxorubicin,6.0,,,0.0,4.0,Macrophage,Rat,Lung,Macrophage,Adult,Normal,,WST-1,TetrazoliumSalt,quantum_dots,91.23
CdTe,None,5.0,,,0.05,2.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,55.88
CdSe,None,2.1,,,6.75,24.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,quantum_dots,38.0
CdSe,SA_based,5.5,,,0.1,24.0,U87,Human,Brain,Epithelial,Adult,cancer,male,WST-1,TetrazoliumSalt,quantum_dots,89.47
CdSe,None,5.0,,,0.02,168.0,ABMCs,Pig,BoneMarrow,Stem-cell,Stem,,,MTT,TetrazoliumSalt,quantum_dots,101.0
CdSe,Lipofectamine,4.0,,,0.2,1.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,50.0
CdSe,PULsin,4.0,,,0.2,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTS,TetrazoliumSalt,quantum_dots,69.0
CdSe,SA_based,7.15,,,0.1,3.0,NIH3T3,Mouse,Embryo,Fibroblast,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,100.0
CdSe,None,3.01,,,0.1,3.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,87.0
CdTe,HSV_TK_based,3.9,,,1.0,48.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,83.54
CdSe,Poloxamer,7.7,,,0.03,48.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,MTT,TetrazoliumSalt,quantum_dots,52.43
CdSe,None,6.0,,,0.1,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,92.0
CdSe,Cystein_based,5.1,,,0.9,48.0,SH­SY5Y,Human,BoneMarrow,Epithelial,Young,cancer,female,MTT,TetrazoliumSalt,quantum_dots,29.07
CdSe,None,5.0,,,0.1,24.0,HUVEC,Human,Umbilical,Endothelial,fetus,Normal,,Live/Dead,,quantum_dots,110.0
CdSeTe,HSV_TK_based,12.0,,,0.01,72.0,SMMC-7721,Human,Liver,Hepatocyte,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,98.94
CdTe,None,5.3,,,0.02,96.0,Raji,Human,Lymph,Lymphocyte,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,5.1
CdTe,None,5.3,,,0.02,48.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,54.13
CdSe,Dopamine,4.5,,,0.01,1.0,PC12,Rat,Adrenal-gland,Irregular,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,70.59
CdSe,None,9.0,,,0.02,24.0,HEK293,Human,Kidney,Epithelial,fetus,cancer,female,MTT,TetrazoliumSalt,quantum_dots,102.0
CdTe,GSH,4.0,,,0.9,48.0,HeCaT,Human,Skin,Keratinocyte,,Normal,,MTT,TetrazoliumSalt,quantum_dots,72.34
CdSeTe,None,4.3,,,0.08,4.0,J774A.1,Mouse,Ascites,Macrophage,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,92.0
CdSe,None,9.0,,,0.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,77.2
CdSe,sodium_based,103.0,,,0.0,24.0,MCF7,Human,Breast,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,57.89
CdSeS,None,4.7,,,0.2,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,33.7
CdSe,None,5.5,,,0.42,24.0,F81,Feline,Kidney,Epithelial,neonate,Normal,female,MTT,TetrazoliumSalt,quantum_dots,18.0
QDs,MPA,5.4,,,0.5,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,44.55
CdSe,None,5.4,,,0.5,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,ECIS,Impedance,quantum_dots,65.12
CdSe,GSH,3.02,,,0.4,72.0,HFB-4,Human,Foreskin,Epithelial,,Normal,male,MTT,TetrazoliumSalt,quantum_dots,84.85
CdTe,Folic_acid_based,6.0,,,0.0,24.0,A549,Human,Lung,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,80.0
CdTe,None,4.45,,,32.0,6.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,75.0
CdSe,None,5.7,,,0.1,24.0,primary,Human,Skin,Fibroblast,,Normal,,MTT,TetrazoliumSalt,quantum_dots,89.8
CdSe,None,5.0,,,0.02,336.0,ABMCs,Pig,BoneMarrow,Stem-cell,Stem,,,MTT,TetrazoliumSalt,quantum_dots,61.0
CdTe,None,2.69,,,0.56,5.0,PANC-1,Human,Pancreas,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,57.63
CdTe,None,4.0,,,100.0,24.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,50.0
CdTe,Cystein_based,4.1,,,0.76,24.0,Raji,Human,Lymph,Lymphocyte,Adult,cancer,male,MTS,TetrazoliumSalt,quantum_dots,34.91
CdTe,None,4.5,,,0.3,168.0,HeLa,Human,Cervix,Epithelial,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,45.1
CdSe,None,4.0,,,0.08,2.0,HSF-42,Human,Skin,Fibroblast,,,,Trypan_Blue,Trypan_Blue,quantum_dots,99.0
CdTe,None,7.0,,,4.0,24.0,HepG2,Human,Liver,Epithelial,Adult,cancer,male,MTT,TetrazoliumSalt,quantum_dots,63.5
CdSe,None,10.7,,,0.08,9.0,P-Chrysosporium,Yeast,Microorganism,Somatic,,Normal,,MTT,TetrazoliumSalt,quantum_dots,42.86
QD,MPA,5.4,,Sphere,,24.0,SVEC4­10,Mouse,axillary lymph node,Endothelial,Adult,Normal,male,MTS,TetrazoliumSalt,quantum_dots,93.59
CdSe,None,4.3,,,0.39,48.0,CHO_K1,Hamster,Ovary,Epithelial,Adult,Normal,female,MTT,TetrazoliumSalt,quantum_dots,13.79
CdSeTe,HSV_TK_based,12.0,,,0.01,72.0,SMMC-7721,Human,Liver,Hepatocyte,Adult,cancer,female,MTT,TetrazoliumSalt,quantum_dots,74.47
